nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2005-04-11 15:00:00	1.43	287.333	0.15	0.168	0.257	245.252	0.001	7.334	29	2.884	5.327	1.19	305.504	0.146	0.8	245.053	0.256	6.396	6.119	3.539	3.254
470	584	2005-04-11 16:00:00	1.39	286.146	0.152	0.17	0.257	245.252	0.001	7.334	29	2.798	5.262	1.15	305.17	0.147	0.791	244.493	0.257	6.352	6.077	3.523	3.239
470	584	2005-04-11 17:00:00	1.36	283.835	0.153	0.173	0.276	231.801	0.001	7.762	29	2.736	5.166	1.11	305.173	0.148	0.786	236.866	0.26	6.264	5.975	3.479	3.2
470	584	2005-04-11 18:00:00	1.34	280.328	0.154	0.177	0.278	231.801	0.001	7.762	29	2.696	5.058	1.06	305.075	0.149	0.816	234.634	0.26	6.244	5.966	3.491	3.213
470	584	2005-04-11 19:00:00	1.32	276.762	0.157	0.18	0.279	231.801	0.001	7.762	29	2.661	4.968	1.02	304.345	0.15	0.838	233.527	0.259	6.212	5.935	3.51	3.234
470	584	2005-04-11 20:00:00	1.32	271.959	0.166	0.185	0.312	233.008	0.001	8.476	29	2.674	4.858	0.94	307.215	0.147	0.93	235.428	0.249	6.318	6.026	3.652	3.365
470	584	2005-04-11 21:00:00	1.33	266.623	0.207	0.189	0.314	233.008	0.001	8.476	29	2.807	4.761	0.88	307.237	0.147	0.999	235.892	0.244	6.317	6.001	3.734	3.444
470	584	2005-04-11 22:00:00	1.34	262.284	0.206	0.192	0.314	233.008	0.001	8.476	29	2.822	4.711	0.84	305.608	0.148	1.038	235.868	0.24	6.255	5.923	3.802	3.508
470	584	2005-04-11 23:00:00	1.33	259.925	0.205	0.194	0.296	240.176	0.001	8.103	29	2.798	4.694	0.84	299.146	0.151	1.029	238.659	0.238	6.077	5.772	3.831	3.527
470	584	2005-04-12 00:00:00	1.31	258.884	0.203	0.195	0.294	240.176	0.001	8.103	29	2.748	4.684	0.81	296.391	0.152	1.022	239.747	0.236	6.03	5.736	3.857	3.55
470	584	2005-04-12 01:00:00	1.29	258.028	0.202	0.196	0.294	240.176	0.001	8.103	29	2.718	4.667	0.8	294.004	0.154	1.018	240.284	0.235	5.991	5.707	3.864	3.555
470	584	2005-04-12 02:00:00	1.31	256.528	0.202	0.198	0.323	235.654	0.001	8.72	29	2.745	4.636	0.76	297.306	0.152	1.06	238.078	0.234	6.09	5.815	3.89	3.582
470	584	2005-04-12 03:00:00	1.34	254.982	0.202	0.199	0.325	235.654	0.001	8.72	29	2.821	4.625	0.77	295.035	0.153	1.094	237.469	0.233	6.053	5.787	3.906	3.6
470	584	2005-04-12 04:00:00	1.37	254.418	0.195	0.198	0.325	235.654	0.001	8.72	29	2.877	4.655	0.8	292.606	0.154	1.117	237.236	0.232	6.038	5.785	3.939	3.632
470	584	2005-04-12 05:00:00	1.44	254.032	0.189	0.197	0.374	238.804	0.001	9.75	29	3.016	4.693	0.72	297.283	0.149	1.249	241.605	0.221	6.256	5.967	4.121	3.799
470	584	2005-04-12 06:00:00	1.53	254.271	0.186	0.195	0.376	238.804	0.001	9.75	29	3.223	4.764	0.76	294.995	0.148	1.33	242.78	0.217	6.324	6.059	4.216	3.893
470	584	2005-04-12 07:00:00	1.6	255.091	0.182	0.191	0.375	238.804	0.001	9.75	29	3.342	4.862	0.81	293.145	0.148	1.376	243.335	0.212	6.36	6.112	4.304	3.975
470	584	2005-04-12 08:00:00	1.61	257.603	0.173	0.187	0.323	254.912	0.001	8.721	29	3.345	4.971	0.87	275.218	0.154	1.356	252.347	0.205	5.958	5.585	4.449	4.1
470	584	2005-04-12 09:00:00	1.6	260.863	0.171	0.183	0.32	254.912	0.001	8.721	29	3.301	5.057	0.95	278.442	0.151	1.28	253.009	0.208	6.186	5.893	4.387	4.044
470	584	2005-04-12 10:00:00	1.58	263.012	0.17	0.182	0.319	254.912	0.001	8.721	29	3.278	5.084	0.95	280.955	0.149	1.26	254.46	0.208	6.297	6.033	4.375	4.029
470	584	2005-04-12 11:00:00	1.51	265.13	0.169	0.18	0.225	281.956	0.001	6.613	29	3.126	5.133	1.39	263.896	0.169	0.59	271.611	0.291	5.563	5.326	3.118	2.877
470	584	2005-04-12 12:00:00	1.41	267.214	0.168	0.179	0.223	281.956	0.001	6.613	29	2.902	5.156	1.3	266.04	0.168	0.526	274.144	0.305	5.602	5.39	2.999	2.781
470	584	2005-04-12 13:00:00	1.32	268.689	0.169	0.181	0.223	281.956	0.001	6.613	29	2.707	5.099	1.2	266.924	0.168	0.545	276.764	0.294	5.623	5.419	3.087	2.85
470	584	2005-04-12 14:00:00	1.23	270.199	0.171	0.183	0.21	288.984	0.001	6.271	29	2.533	5.015	1.14	267.643	0.17	0.476	284.354	0.319	5.494	5.281	2.859	2.647
470	584	2005-04-12 15:00:00	1.17	272.414	0.174	0.185	0.21	288.984	0.001	6.271	29	2.39	4.94	1.07	269.542	0.171	0.477	286.175	0.32	5.472	5.262	2.849	2.636
470	584	2005-04-12 16:00:00	1.13	275.913	0.181	0.185	0.21	288.984	0.001	6.271	29	2.324	4.907	1.03	273.285	0.17	0.482	287.161	0.32	5.487	5.274	2.846	2.631
470	584	2005-04-12 17:00:00	1.12	280.221	0.186	0.182	0.158	271.614	0.001	4.972	29	2.303	4.991	1.08	280.494	0.175	0.292	276.385	0.405	5.213	4.942	2.271	2.116
470	584	2005-04-12 18:00:00	1.11	284.492	0.187	0.177	0.157	271.614	0.001	4.972	29	2.286	5.131	1.07	285.102	0.171	0.267	274.256	0.406	5.335	5.068	2.268	2.114
470	584	2005-04-12 19:00:00	1.1	288.022	0.149	0.174	0.157	271.614	0.001	4.972	29	2.2	5.231	1.07	288.825	0.169	0.254	273.097	0.407	5.428	5.167	2.259	2.105
470	584	2005-04-12 20:00:00	1.08	290.7	0.152	0.172	0.129	226.897	0.001	4.273	29	2.162	5.31	1.07	291.338	0.17	0.136	234.979	0.481	5.283	4.921	1.931	1.811
470	584	2005-04-12 21:00:00	1.05	293.027	0.153	0.169	0.13	226.897	0.001	4.273	29	2.107	5.381	1.04	293.75	0.168	0.137	231.998	0.483	5.38	5.041	1.923	1.803
470	584	2005-04-12 22:00:00	1.02	295.542	0.154	0.167	0.13	226.897	0.001	4.273	29	2.055	5.446	1.01	296.376	0.164	0.142	230.557	0.486	5.466	5.128	1.909	1.789
470	584	2005-04-12 23:00:00	1.01	297.943	0.153	0.164	0.17	228.875	0.001	5.337	29	2.025	5.475	0.98	300.729	0.159	0.235	233.732	0.401	5.69	5.372	2.269	2.105
470	584	2005-04-13 00:00:00	1.01	299.866	0.151	0.162	0.171	228.875	0.001	5.337	29	2.015	5.459	0.97	303.97	0.155	0.276	232.162	0.399	5.799	5.459	2.298	2.139
470	584	2005-04-13 01:00:00	1.01	301.629	0.134	0.16	0.172	228.875	0.001	5.337	29	1.995	5.46	0.96	306.664	0.151	0.3	231.312	0.393	5.88	5.511	2.337	2.179
470	584	2005-04-13 02:00:00	1	303.544	0.132	0.158	0.15	235.911	0.001	4.782	29	1.982	5.502	0.97	306.977	0.151	0.255	233.419	0.431	5.788	5.368	2.15	2.013
470	584	2005-04-13 03:00:00	0.99	305.407	0.132	0.156	0.15	235.911	0.001	4.782	29	1.96	5.561	0.96	308.458	0.15	0.241	235.481	0.436	5.81	5.365	2.121	1.983
470	584	2005-04-13 04:00:00	0.98	306.732	0.133	0.154	0.15	235.911	0.001	4.782	29	1.937	5.596	0.95	309.699	0.148	0.236	235.91	0.439	5.839	5.374	2.108	1.971
470	584	2005-04-13 05:00:00	0.96	308.207	0.134	0.152	0.078	222.498	0.001	2.753	29	1.91	5.676	0.96	308.207	0.152	0	222.498	1	5.403	4.705	0	0
470	584	2005-04-13 06:00:00	0.95	309.922	0.136	0.149	0.077	222.498	0.001	2.753	29	1.886	5.807	0.95	309.922	0.149	0	222.498	1	5.567	4.892	0	0
470	584	2005-04-13 07:00:00	0.95	311.42	0.137	0.146	0.077	222.498	0.001	2.753	29	1.88	5.937	0.95	311.42	0.146	0	222.498	1	5.718	5.055	0	0
470	584	2005-04-13 08:00:00	0.95	312.715	0.138	0.144	0.07	163.776	0.001	2.541	29	1.89	6.063	0.95	312.715	0.144	0	163.776	1	5.849	5.185	0	0
470	584	2005-04-13 09:00:00	0.96	313.739	0.138	0.142	0.07	163.776	0.001	2.541	29	1.908	6.177	0.96	313.739	0.142	0	163.776	1	5.98	5.331	0	0
470	584	2005-04-13 10:00:00	0.97	314.444	0.137	0.141	0.07	163.776	0.001	2.541	29	1.923	6.261	0.97	314.444	0.141	0	163.776	1	6.076	5.447	0	0
470	584	2005-04-13 11:00:00	0.97	314.781	0.137	0.141	0.136	183.84	0.001	4.48	29	1.927	6.286	0.96	315.081	0.14	0.097	190.462	0.512	6.225	5.691	1.794	1.674
470	584	2005-04-13 12:00:00	0.97	314.612	0.138	0.143	0.139	183.84	0.001	4.48	29	1.919	6.198	0.95	315.366	0.14	0.158	186.133	0.519	6.248	5.731	1.774	1.658
470	584	2005-04-13 13:00:00	0.96	313.859	0.14	0.145	0.139	183.84	0.001	4.48	29	1.905	6.001	0.94	315.372	0.141	0.201	183.734	0.481	6.196	5.675	1.934	1.817
470	584	2005-04-13 14:00:00	0.94	313.543	0.141	0.146	0.101	151.733	0.001	3.463	29	1.87	5.917	0.94	313.638	0.145	0.087	158.65	0.598	5.754	5.085	1.566	1.476
470	584	2005-04-13 15:00:00	0.92	313.41	0.141	0.147	0.101	151.733	0.001	3.463	29	1.825	5.862	0.91	313.484	0.147	0.081	155.716	0.604	5.718	5.093	1.552	1.462
470	584	2005-04-13 16:00:00	0.9	313.268	0.141	0.149	0.101	151.733	0.001	3.463	29	1.779	5.789	0.89	313.337	0.148	0.079	153.997	0.607	5.655	5.054	1.544	1.455
470	584	2005-04-13 17:00:00	0.87	313.421	0.14	0.151	0.154	121.956	0.001	4.95	29	1.733	5.683	0.86	313.512	0.148	0.16	136.514	0.452	5.714	5.152	2.004	1.854
470	584	2005-04-13 18:00:00	0.86	314.048	0.139	0.155	0.157	121.956	0.001	4.95	29	1.695	5.494	0.83	313.915	0.149	0.213	131.673	0.462	5.678	5.13	1.971	1.83
470	584	2005-04-13 19:00:00	0.84	315.077	0.139	0.159	0.158	121.956	0.001	4.95	29	1.662	5.288	0.81	314.458	0.15	0.251	128.334	0.444	5.634	5.099	2.074	1.934
470	584	2005-04-13 20:00:00	0.83	316.651	0.139	0.163	0.177	105.772	0.001	5.445	29	1.634	5.114	0.78	314.626	0.152	0.271	120.064	0.427	5.509	4.966	2.155	2.011
470	584	2005-04-13 21:00:00	0.82	319.498	0.141	0.168	0.178	105.772	0.001	5.445	29	1.619	4.929	0.76	315.242	0.154	0.303	115.236	0.412	5.44	4.928	2.236	2.086
470	584	2005-04-13 22:00:00	0.82	324.448	0.142	0.174	0.178	105.772	0.001	5.445	29	1.618	4.775	0.75	316.441	0.157	0.33	111.878	0.397	5.347	4.872	2.315	2.155
470	584	2005-04-13 23:00:00	0.82	334.094	0.142	0.178	0.173	98.541	0.001	5.319	29	1.62	4.682	0.76	319.335	0.162	0.322	103.37	0.395	5.166	4.725	2.309	2.142
470	584	2005-04-14 00:00:00	0.82	349.807	0.143	0.18	0.172	98.541	0.001	5.319	29	1.612	4.644	0.75	325.483	0.163	0.329	101.091	0.386	5.142	4.722	2.363	2.191
470	584	2005-04-14 01:00:00	0.81	7.852	0.238	0.18	0.172	98.541	0.001	5.319	29	1.684	4.627	0.74	337.45	0.164	0.316	98.427	0.395	5.113	4.709	2.32	2.158
470	584	2005-04-14 02:00:00	0.79	19.414	0.235	0.178	0.154	109.401	0.001	4.877	29	1.649	4.663	0.75	357.788	0.166	0.266	106.323	0.421	4.981	4.547	2.191	2.048
470	584	2005-04-14 03:00:00	0.77	24.036	0.092	0.175	0.154	109.401	0.001	4.877	29	1.479	4.745	0.73	5.462	0.164	0.252	107.403	0.424	5.047	4.603	2.178	2.036
470	584	2005-04-14 04:00:00	0.76	25.999	0.091	0.171	0.153	109.401	0.001	4.877	29	1.449	4.814	0.72	9.617	0.16	0.245	107.864	0.427	5.124	4.662	2.162	2.022
470	584	2005-04-14 05:00:00	0.75	28.868	0.091	0.17	0.175	106.163	0.001	5.424	29	1.436	4.826	0.69	4.087	0.153	0.301	105.536	0.387	5.396	4.926	2.357	2.189
470	584	2005-04-14 06:00:00	0.75	32.3	0.092	0.169	0.175	106.163	0.001	5.424	29	1.435	4.795	0.68	5.338	0.15	0.319	105.081	0.388	5.468	4.972	2.361	2.198
470	584	2005-04-14 07:00:00	0.75	34.106	0.092	0.168	0.176	106.163	0.001	5.424	29	1.433	4.779	0.68	5.668	0.148	0.33	105.4	0.386	5.508	4.977	2.374	2.211
470	584	2005-04-14 08:00:00	0.75	35.258	0.094	0.168	0.178	120.302	0.001	5.49	29	1.43	4.767	0.67	7.337	0.147	0.33	115.276	0.388	5.477	4.896	2.369	2.208
470	584	2005-04-14 09:00:00	0.75	36.299	0.096	0.167	0.179	120.302	0.001	5.49	29	1.424	4.746	0.67	6.353	0.146	0.337	117.799	0.387	5.491	4.884	2.373	2.211
470	584	2005-04-14 10:00:00	0.74	37.063	0.097	0.168	0.179	120.302	0.001	5.49	29	1.416	4.719	0.66	5.447	0.146	0.34	118.601	0.386	5.465	4.835	2.375	2.211
470	584	2005-04-14 11:00:00	0.72	31.699	0.098	0.165	0.095	166.769	0.001	3.277	29	1.386	4.803	0.72	31.274	0.163	0.084	164.635	0.635	4.519	3.867	1.476	1.391
470	584	2005-04-14 12:00:00	0.7	22.08	0.098	0.16	0.095	166.769	0.001	3.277	29	1.344	4.961	0.7	21.764	0.159	0.078	166.704	0.632	4.695	4.027	1.481	1.396
470	584	2005-04-14 13:00:00	0.69	15.729	0.098	0.158	0.095	166.769	0.001	3.277	29	1.327	5.058	0.69	15.562	0.157	0.07	164.269	0.652	4.799	4.129	1.44	1.359
470	584	2005-04-14 14:00:00	0.7	14.945	0.099	0.16	0.135	168.512	0.001	4.419	29	1.352	5.062	0.69	11.176	0.154	0.154	168.103	0.487	5.057	4.437	1.897	1.773
470	584	2005-04-14 15:00:00	0.74	32.052	0.099	0.163	0.136	168.512	0.001	4.419	29	1.413	5.014	0.71	17.044	0.157	0.177	169.25	0.485	5.089	4.528	1.907	1.785
470	584	2005-04-14 16:00:00	0.77	149.013	0.099	0.165	0.136	168.512	0.001	4.419	29	1.479	5.006	0.75	108.426	0.159	0.186	169.447	0.479	5.115	4.605	1.934	1.811
470	584	2005-04-14 17:00:00	0.79	172.859	0.1	0.165	0.119	140.843	0.001	3.959	29	1.524	5.055	0.78	177.619	0.162	0.13	143.07	0.53	4.988	4.458	1.757	1.65
470	584	2005-04-14 18:00:00	0.8	182.81	0.101	0.164	0.119	140.843	0.001	3.959	29	1.544	5.125	0.79	188.037	0.161	0.13	140.874	0.528	5.078	4.566	1.762	1.654
470	584	2005-04-14 19:00:00	0.8	193.807	0.104	0.162	0.119	140.843	0.001	3.959	29	1.551	5.185	0.79	200.732	0.158	0.132	139.875	0.528	5.153	4.639	1.762	1.655
470	584	2005-04-14 20:00:00	0.8	207.867	0.106	0.16	0.151	113.292	0.001	4.856	29	1.553	5.214	0.78	229.224	0.154	0.176	123.775	0.458	5.28	4.736	2.011	1.877
470	584	2005-04-14 21:00:00	0.81	229.471	0.106	0.158	0.152	113.292	0.001	4.856	29	1.558	5.204	0.78	259.776	0.151	0.206	120.01	0.45	5.364	4.802	2.044	1.908
470	584	2005-04-14 22:00:00	0.81	271.983	0.107	0.156	0.153	113.292	0.001	4.856	29	1.566	5.201	0.78	286.395	0.148	0.225	117.988	0.443	5.435	4.856	2.082	1.946
470	584	2005-04-14 23:00:00	0.83	332.344	0.106	0.157	0.224	88.199	0.001	6.683	29	1.599	5.097	0.76	291.334	0.142	0.328	98.275	0.366	5.646	4.989	2.465	2.276
470	584	2005-04-15 00:00:00	0.87	36.692	0.09	0.162	0.228	88.199	0.001	6.683	29	1.659	4.874	0.77	299.911	0.14	0.415	93.342	0.357	5.743	5.078	2.554	2.372
470	584	2005-04-15 01:00:00	0.93	52.444	0.09	0.166	0.231	88.199	0.001	6.683	29	1.761	4.748	0.78	308.37	0.138	0.494	90.576	0.344	5.831	5.169	2.67	2.479
470	584	2005-04-15 02:00:00	0.96	52.426	0.089	0.165	0.191	144.038	0.001	5.807	29	1.83	4.812	0.88	9.46	0.148	0.399	135.756	0.349	5.196	4.531	2.586	2.376
470	584	2005-04-15 03:00:00	0.98	42.461	0.089	0.159	0.192	144.038	0.001	5.807	29	1.862	4.997	0.88	359.724	0.142	0.416	139.422	0.343	5.539	4.867	2.628	2.414
470	584	2005-04-15 04:00:00	1	26.399	0.089	0.153	0.192	144.038	0.001	5.807	29	1.896	5.171	0.9	353.457	0.136	0.42	142.02	0.344	5.816	5.13	2.623	2.413
470	584	2005-04-15 05:00:00	1.01	8.139	0.09	0.147	0.167	196.291	0.001	5.24	29	1.922	5.379	0.98	6.956	0.141	0.249	182.434	0.419	5.432	4.689	2.174	2.018
470	584	2005-04-15 06:00:00	1.02	357.632	0.09	0.142	0.168	196.291	0.001	5.24	29	1.946	5.577	0.98	359.975	0.135	0.279	189.446	0.405	5.771	4.998	2.256	2.095
470	584	2005-04-15 07:00:00	1.04	354.243	0.091	0.138	0.169	196.291	0.001	5.24	29	1.978	5.725	1	357.547	0.131	0.299	192.494	0.399	6.025	5.237	2.297	2.136
470	584	2005-04-15 08:00:00	1.05	353.764	0.092	0.135	0.127	201.365	0.001	4.145	29	2.004	5.91	1.03	355.229	0.132	0.188	201.463	0.496	5.895	5.098	1.867	1.748
470	584	2005-04-15 09:00:00	1.05	354.095	0.094	0.132	0.126	201.365	0.001	4.145	29	2.018	6.114	1.04	355.132	0.129	0.171	202.177	0.499	6.079	5.262	1.853	1.735
470	584	2005-04-15 10:00:00	1.05	354.265	0.095	0.13	0.126	201.365	0.001	4.145	29	2.015	6.271	1.03	355.114	0.127	0.163	202.571	0.501	6.232	5.398	1.846	1.728
470	584	2005-04-15 11:00:00	1.04	354.434	0.096	0.128	0.076	216.491	0.001	2.724	29	2.001	6.415	1.04	354.434	0.128	0	216.491	1	6.065	5.078	0	0
470	584	2005-04-15 12:00:00	1.02	354.619	0.097	0.126	0.076	216.491	0.001	2.724	29	1.98	6.544	1.02	354.619	0.126	0	216.491	1	6.227	5.256	0	0
470	584	2005-04-15 13:00:00	1.01	354.7	0.097	0.125	0.076	216.491	0.001	2.724	29	1.961	6.632	1.01	354.7	0.125	0	216.491	1	6.337	5.381	0	0
470	584	2005-04-15 14:00:00	1	354.692	0.098	0.125	0.035	267.94	0.001	1.391	29	1.944	6.684	1	354.692	0.125	0	267.94	1	6.393	5.445	0	0
470	584	2005-04-15 15:00:00	1	354.649	0.098	0.125	0.035	267.94	0.001	1.391	29	1.929	6.713	1	354.649	0.125	0	267.94	1	6.439	5.516	0	0
470	584	2005-04-15 16:00:00	0.99	354.541	0.098	0.126	0.035	267.94	0.001	1.391	29	1.917	6.725	0.99	354.541	0.126	0	267.94	1	6.467	5.571	0	0
470	584	2005-04-15 17:00:00	0.98	354.302	0.098	0.126	0.024	359.293	0.001	1	29	1.907	6.727	0.98	354.302	0.126	0	359.293	1	6.467	5.579	0	0
470	584	2005-04-15 18:00:00	0.98	353.781	0.099	0.127	0.024	359.293	0.001	1	29	1.905	6.724	0.98	353.781	0.127	0	359.293	1	6.483	5.628	0	0
470	584	2005-04-15 19:00:00	0.99	352.789	0.099	0.127	0.024	359.293	0.001	1	29	1.916	6.714	0.99	352.789	0.127	0	359.293	1	6.492	5.678	0	0
470	584	2005-04-15 20:00:00	1	351.263	0.099	0.129	0.102	354.144	0.001	3.528	29	1.949	6.702	1	351.261	0.129	0.039	353.453	0.628	6.53	5.797	1.492	1.406
470	584	2005-04-15 21:00:00	1.03	349.437	0.1	0.13	0.103	354.144	0.001	3.528	29	2.006	6.698	1.03	349.434	0.13	0.046	353.451	0.627	6.55	5.872	1.494	1.408
470	584	2005-04-15 22:00:00	1.07	347.718	0.101	0.131	0.103	354.144	0.001	3.528	29	2.077	6.715	1.07	347.713	0.131	0.051	353.711	0.627	6.587	5.962	1.494	1.408
470	584	2005-04-15 23:00:00	1.11	346.367	0.102	0.131	0.144	9.542	0.001	4.705	29	2.155	6.747	1.1	346.212	0.131	0.098	11.574	0.474	6.688	6.125	1.904	1.758
470	584	2005-04-16 00:00:00	1.16	345.293	0.105	0.131	0.146	9.542	0.001	4.705	29	2.251	6.796	1.15	345.049	0.13	0.136	10.745	0.494	6.788	6.257	1.823	1.686
470	584	2005-04-16 01:00:00	1.22	344.385	0.109	0.13	0.148	9.542	0.001	4.705	29	2.379	6.863	1.21	343.949	0.128	0.18	12.919	0.499	6.939	6.425	1.828	1.699
470	584	2005-04-16 02:00:00	1.3	343.918	0.11	0.129	0.22	347.509	0.001	6.565	29	2.544	6.858	1.26	342.909	0.124	0.307	2.906	0.362	7.227	6.721	2.394	2.172
470	584	2005-04-16 03:00:00	1.39	343.98	0.11	0.128	0.222	347.509	0.001	6.565	29	2.721	6.767	1.34	342.793	0.122	0.384	359.242	0.356	7.364	6.848	2.523	2.331
470	584	2005-04-16 04:00:00	1.46	344.319	0.111	0.128	0.224	347.509	0.001	6.565	29	2.863	6.719	1.39	343.148	0.12	0.464	355.241	0.331	7.498	6.981	2.722	2.511
470	584	2005-04-16 05:00:00	1.52	344.772	0.111	0.129	0.275	334.414	0.001	7.85	29	2.977	6.633	1.4	344.38	0.118	0.597	346.905	0.271	7.643	7.05	3.257	2.981
470	584	2005-04-16 06:00:00	1.56	345.106	0.112	0.131	0.277	334.414	0.001	7.85	29	3.069	6.501	1.41	345.304	0.117	0.682	344.25	0.268	7.751	7.184	3.341	3.073
470	584	2005-04-16 07:00:00	1.59	345.441	0.114	0.132	0.28	334.414	0.001	7.85	29	3.132	6.391	1.41	346.351	0.116	0.738	342.024	0.266	7.788	7.234	3.377	3.108
470	584	2005-04-16 08:00:00	1.6	346.645	0.115	0.132	0.232	12.243	0.001	6.743	29	3.141	6.391	1.47	343.395	0.12	0.633	5.558	0.291	7.331	6.647	3.118	2.87
470	584	2005-04-16 09:00:00	1.59	348.706	0.116	0.131	0.231	12.243	0.001	6.743	29	3.125	6.455	1.46	345.07	0.119	0.627	10.184	0.289	7.434	6.816	3.134	2.884
470	584	2005-04-16 10:00:00	1.59	351.074	0.115	0.132	0.231	12.243	0.001	6.743	29	3.135	6.458	1.47	347.404	0.12	0.622	13.084	0.287	7.415	6.843	3.151	2.901
470	584	2005-04-16 11:00:00	1.61	354.705	0.114	0.133	0.253	68.343	0.001	7.37	29	3.168	6.404	1.52	348.959	0.125	0.535	51.868	0.283	6.904	6.209	3.16	2.888
470	584	2005-04-16 12:00:00	1.65	0.38	0.114	0.137	0.258	68.343	0.001	7.37	29	3.242	6.255	1.51	350.967	0.125	0.668	58.769	0.266	7.068	6.508	3.36	3.07
470	584	2005-04-16 13:00:00	1.7	6.556	0.115	0.141	0.26	68.343	0.001	7.37	29	3.337	6.112	1.5	353.5	0.126	0.787	62.098	0.253	7.143	6.691	3.556	3.258
470	584	2005-04-16 14:00:00	1.73	11.351	0.116	0.144	0.24	56.15	0.001	6.948	29	3.41	6.055	1.58	2.295	0.132	0.706	58.988	0.274	6.878	6.502	3.322	3.069
470	584	2005-04-16 15:00:00	1.74	14.036	0.118	0.145	0.238	56.15	0.001	6.948	29	3.434	6.062	1.6	6.155	0.134	0.68	58.034	0.274	6.805	6.472	3.323	3.074
470	584	2005-04-16 16:00:00	1.73	15.345	0.119	0.146	0.237	56.15	0.001	6.948	29	3.412	6.066	1.59	8.028	0.135	0.662	57.299	0.275	6.781	6.473	3.319	3.074
470	584	2005-04-16 17:00:00	1.7	15.948	0.12	0.147	0.243	54.425	0.001	7.082	29	3.363	6.044	1.56	8.641	0.135	0.664	55.682	0.275	6.787	6.494	3.317	3.069
470	584	2005-04-16 18:00:00	1.67	16.64	0.155	0.148	0.244	54.425	0.001	7.082	29	3.405	5.997	1.54	9.168	0.136	0.667	55.387	0.276	6.769	6.484	3.303	3.053
470	584	2005-04-16 19:00:00	1.66	17.876	0.148	0.149	0.244	54.425	0.001	7.082	29	3.352	5.956	1.52	10.342	0.137	0.67	55.486	0.276	6.743	6.466	3.298	3.048
470	584	2005-04-16 20:00:00	1.65	20.123	0.147	0.151	0.25	64.642	0.001	7.215	29	3.345	5.919	1.49	10.347	0.137	0.713	63.815	0.265	6.761	6.487	3.42	3.154
470	584	2005-04-16 21:00:00	1.66	23.156	0.147	0.152	0.25	64.642	0.001	7.215	29	3.361	5.903	1.5	13.513	0.138	0.73	63.646	0.264	6.769	6.518	3.446	3.179
470	584	2005-04-16 22:00:00	1.69	26.36	0.142	0.152	0.249	64.642	0.001	7.215	29	3.399	5.921	1.53	17.829	0.14	0.711	65.65	0.267	6.736	6.507	3.404	3.146
470	584	2005-04-16 23:00:00	1.72	29.534	0.135	0.153	0.267	62.528	0.001	7.63	29	3.458	5.926	1.52	19.96	0.138	0.795	63.837	0.252	6.861	6.664	3.6	3.321
470	584	2005-04-17 00:00:00	1.74	32.368	0.136	0.154	0.268	62.528	0.001	7.63	29	3.499	5.907	1.54	23.361	0.139	0.811	63.812	0.252	6.847	6.66	3.603	3.325
470	584	2005-04-17 01:00:00	1.74	34.645	0.148	0.155	0.268	62.528	0.001	7.63	29	3.546	5.881	1.54	26.052	0.14	0.818	63.818	0.252	6.824	6.64	3.606	3.329
470	584	2005-04-17 02:00:00	1.73	36.587	0.147	0.156	0.272	63.933	0.001	7.715	29	3.523	5.846	1.5	26.587	0.14	0.865	65.248	0.243	6.842	6.656	3.732	3.435
470	584	2005-04-17 03:00:00	1.72	38.236	0.146	0.157	0.272	63.933	0.001	7.715	29	3.488	5.809	1.49	28.398	0.14	0.866	65.42	0.243	6.813	6.626	3.725	3.427
470	584	2005-04-17 04:00:00	1.7	39.584	0.145	0.158	0.272	63.933	0.001	7.715	29	3.446	5.778	1.47	29.905	0.141	0.866	65.506	0.243	6.79	6.6	3.719	3.421
470	584	2005-04-17 05:00:00	1.7	41.163	0.144	0.159	0.284	72.291	0.001	7.989	29	3.43	5.741	1.42	28.061	0.14	0.924	71.017	0.235	6.843	6.648	3.841	3.527
470	584	2005-04-17 06:00:00	1.7	42.98	0.144	0.159	0.285	72.291	0.001	7.989	29	3.432	5.707	1.41	29.5	0.14	0.943	71.867	0.235	6.853	6.664	3.845	3.532
470	584	2005-04-17 07:00:00	1.7	44.655	0.144	0.16	0.285	72.291	0.001	7.989	29	3.442	5.689	1.41	31.124	0.14	0.955	72.643	0.234	6.844	6.656	3.857	3.544
470	584	2005-04-17 08:00:00	1.7	46.821	0.144	0.16	0.282	92.675	0.001	7.929	29	3.446	5.683	1.45	31.799	0.143	0.901	86.079	0.236	6.639	6.396	3.813	3.495
470	584	2005-04-17 09:00:00	1.7	49.419	0.144	0.161	0.282	92.675	0.001	7.929	29	3.439	5.68	1.43	33.452	0.142	0.915	88.735	0.235	6.683	6.467	3.834	3.516
470	584	2005-04-17 10:00:00	1.69	51.891	0.144	0.161	0.282	92.675	0.001	7.929	29	3.426	5.672	1.42	35.444	0.142	0.923	90.194	0.235	6.71	6.513	3.844	3.526
470	584	2005-04-17 11:00:00	1.68	54.254	0.144	0.161	0.272	106.478	0.001	7.686	29	3.398	5.671	1.47	40.556	0.145	0.815	99.033	0.249	6.531	6.312	3.625	3.33
